variance_scenario	perf_var	compet_fun	nonlin	tot_variance	var_beta	var_intra	var_env	var_it	totvar	br	r	sp_beta1_1	sp_beta1_2	sp_beta2_1	sp_beta2_2	sp_beta3_1	sp_beta3_2	sp_beta4_1	sp_beta4_2	sp_beta5_1	sp_beta5_2	sp_beta6_1	sp_beta6_2	sp_beta7_1	sp_beta7_2	sp_beta8_1	sp_beta8_2	sp_beta9_1	sp_beta9_2	sp_beta10_1	sp_beta10_2	sp_beta11_1	sp_beta11_2	sp_beta12_1	sp_beta12_2	sp_beta13_1	sp_beta13_2	sp_beta14_1	sp_beta14_2	sp_beta15_1	sp_beta15_2	sp_beta16_1	sp_beta16_2	sp_beta17_1	sp_beta18_2	sp_beta18_1	sp_beta18_2	sp_beta19_1	sp_beta19_2	sp_beta20_1	sp_beta20_2
Scen2	fecundity	-	1	low	1.06809589221023	0.5	0	0	0.999091315745618	3	3	0.0230692406286759	1.81994008652392	-0.1246886942503	-2.54880141101876	-0.817547727976911	-0.511092390767368	0.310866039695271	-1.61418160332216	0.642494548400764	-0.717790404808445	-1.67393169418332	-0.0674380533677721	-0.415650046588823	-0.792478501853215	-0.268699901891096	0.101745969422913	-0.35600695769287	0.606763977100815	0.24609957670467	0.41274029231523	-0.223750613318073	1.125557067641	0.463560541563091	2.08636622335878	-1.3345442868924	1.54208768156057	0.0761643347124832	1.29571698908321	-0.542220781806994	0.492379251320651	0.640755341445123	1.1378385005658	0.246082962006448	-0.789125645784004	0.248432023498468	-0.699328087506748	0.434136561905889	0.516118040426818	0.0449366364117505	2.74747143248595
Scen2	fecundity	-	1	low	1.06809589221023	0.5	0	0	0.999091315745618	3	4	0.0230692406286759	1.81994008652392	-0.1246886942503	-2.54880141101876	-0.817547727976911	-0.511092390767368	0.310866039695271	-1.61418160332216	0.642494548400764	-0.717790404808445	-1.67393169418332	-0.0674380533677721	-0.415650046588823	-0.792478501853215	-0.268699901891096	0.101745969422913	-0.35600695769287	0.606763977100815	0.24609957670467	0.41274029231523	-0.223750613318073	1.125557067641	0.463560541563091	2.08636622335878	-1.3345442868924	1.54208768156057	0.0761643347124832	1.29571698908321	-0.542220781806994	0.492379251320651	0.640755341445123	1.1378385005658	0.246082962006448	-0.789125645784004	0.248432023498468	-0.699328087506748	0.434136561905889	0.516118040426818	0.0449366364117505	2.74747143248595
Scen2	fecundity	-	1	low	1.06809589221023	0.5	0	0	0.999091315745618	3	5	0.0230692406286759	1.81994008652392	-0.1246886942503	-2.54880141101876	-0.817547727976911	-0.511092390767368	0.310866039695271	-1.61418160332216	0.642494548400764	-0.717790404808445	-1.67393169418332	-0.0674380533677721	-0.415650046588823	-0.792478501853215	-0.268699901891096	0.101745969422913	-0.35600695769287	0.606763977100815	0.24609957670467	0.41274029231523	-0.223750613318073	1.125557067641	0.463560541563091	2.08636622335878	-1.3345442868924	1.54208768156057	0.0761643347124832	1.29571698908321	-0.542220781806994	0.492379251320651	0.640755341445123	1.1378385005658	0.246082962006448	-0.789125645784004	0.248432023498468	-0.699328087506748	0.434136561905889	0.516118040426818	0.0449366364117505	2.74747143248595
Scen3	fecundity	-	1	low	1.06809589221023	0	0.239486294798553	0	1.00213157089289	3	1	0.0230692406286759	1.81994008652392	-0.1246886942503	-2.54880141101876	-0.817547727976911	-0.511092390767368	0.310866039695271	-1.61418160332216	0.642494548400764	-0.717790404808445	-1.67393169418332	-0.0674380533677721	-0.415650046588823	-0.792478501853215	-0.268699901891096	0.101745969422913	-0.35600695769287	0.606763977100815	0.24609957670467	0.41274029231523	-0.223750613318073	1.125557067641	0.463560541563091	2.08636622335878	-1.3345442868924	1.54208768156057	0.0761643347124832	1.29571698908321	-0.542220781806994	0.492379251320651	0.640755341445123	1.1378385005658	0.246082962006448	-0.789125645784004	0.248432023498468	-0.699328087506748	0.434136561905889	0.516118040426818	0.0449366364117505	2.74747143248595
Scen3	fecundity	-	1	low	1.06809589221023	0	0.239486294798553	0	1.00213157089289	3	2	0.0230692406286759	1.81994008652392	-0.1246886942503	-2.54880141101876	-0.817547727976911	-0.511092390767368	0.310866039695271	-1.61418160332216	0.642494548400764	-0.717790404808445	-1.67393169418332	-0.0674380533677721	-0.415650046588823	-0.792478501853215	-0.268699901891096	0.101745969422913	-0.35600695769287	0.606763977100815	0.24609957670467	0.41274029231523	-0.223750613318073	1.125557067641	0.463560541563091	2.08636622335878	-1.3345442868924	1.54208768156057	0.0761643347124832	1.29571698908321	-0.542220781806994	0.492379251320651	0.640755341445123	1.1378385005658	0.246082962006448	-0.789125645784004	0.248432023498468	-0.699328087506748	0.434136561905889	0.516118040426818	0.0449366364117505	2.74747143248595
Scen3	fecundity	-	1	low	1.06809589221023	0	0.239486294798553	0	1.00213157089289	3	3	0.0230692406286759	1.81994008652392	-0.1246886942503	-2.54880141101876	-0.817547727976911	-0.511092390767368	0.310866039695271	-1.61418160332216	0.642494548400764	-0.717790404808445	-1.67393169418332	-0.0674380533677721	-0.415650046588823	-0.792478501853215	-0.268699901891096	0.101745969422913	-0.35600695769287	0.606763977100815	0.24609957670467	0.41274029231523	-0.223750613318073	1.125557067641	0.463560541563091	2.08636622335878	-1.3345442868924	1.54208768156057	0.0761643347124832	1.29571698908321	-0.542220781806994	0.492379251320651	0.640755341445123	1.1378385005658	0.246082962006448	-0.789125645784004	0.248432023498468	-0.699328087506748	0.434136561905889	0.516118040426818	0.0449366364117505	2.74747143248595
Scen3	fecundity	-	1	low	1.06809589221023	0	0.239486294798553	0	1.00213157089289	3	4	0.0230692406286759	1.81994008652392	-0.1246886942503	-2.54880141101876	-0.817547727976911	-0.511092390767368	0.310866039695271	-1.61418160332216	0.642494548400764	-0.717790404808445	-1.67393169418332	-0.0674380533677721	-0.415650046588823	-0.792478501853215	-0.268699901891096	0.101745969422913	-0.35600695769287	0.606763977100815	0.24609957670467	0.41274029231523	-0.223750613318073	1.125557067641	0.463560541563091	2.08636622335878	-1.3345442868924	1.54208768156057	0.0761643347124832	1.29571698908321	-0.542220781806994	0.492379251320651	0.640755341445123	1.1378385005658	0.246082962006448	-0.789125645784004	0.248432023498468	-0.699328087506748	0.434136561905889	0.516118040426818	0.0449366364117505	2.74747143248595
Scen3	fecundity	-	1	low	1.06809589221023	0	0.239486294798553	0	1.00213157089289	3	5	0.0230692406286759	1.81994008652392	-0.1246886942503	-2.54880141101876	-0.817547727976911	-0.511092390767368	0.310866039695271	-1.61418160332216	0.642494548400764	-0.717790404808445	-1.67393169418332	-0.0674380533677721	-0.415650046588823	-0.792478501853215	-0.268699901891096	0.101745969422913	-0.35600695769287	0.606763977100815	0.24609957670467	0.41274029231523	-0.223750613318073	1.125557067641	0.463560541563091	2.08636622335878	-1.3345442868924	1.54208768156057	0.0761643347124832	1.29571698908321	-0.542220781806994	0.492379251320651	0.640755341445123	1.1378385005658	0.246082962006448	-0.789125645784004	0.248432023498468	-0.699328087506748	0.434136561905889	0.516118040426818	0.0449366364117505	2.74747143248595
Scen4	fecundity	-	1	low	1.06809589221023	0.25	0.121705370955169	0	1.00473308810499	3	1	0.0230692406286759	1.81994008652392	-0.1246886942503	-2.54880141101876	-0.817547727976911	-0.511092390767368	0.310866039695271	-1.61418160332216	0.642494548400764	-0.717790404808445	-1.67393169418332	-0.0674380533677721	-0.415650046588823	-0.792478501853215	-0.268699901891096	0.101745969422913	-0.35600695769287	0.606763977100815	0.24609957670467	0.41274029231523	-0.223750613318073	1.125557067641	0.463560541563091	2.08636622335878	-1.3345442868924	1.54208768156057	0.0761643347124832	1.29571698908321	-0.542220781806994	0.492379251320651	0.640755341445123	1.1378385005658	0.246082962006448	-0.789125645784004	0.248432023498468	-0.699328087506748	0.434136561905889	0.516118040426818	0.0449366364117505	2.74747143248595
Scen4	fecundity	-	1	low	1.06809589221023	0.25	0.121705370955169	0	1.00473308810499	3	2	0.0230692406286759	1.81994008652392	-0.1246886942503	-2.54880141101876	-0.817547727976911	-0.511092390767368	0.310866039695271	-1.61418160332216	0.642494548400764	-0.717790404808445	-1.67393169418332	-0.0674380533677721	-0.415650046588823	-0.792478501853215	-0.268699901891096	0.101745969422913	-0.35600695769287	0.606763977100815	0.24609957670467	0.41274029231523	-0.223750613318073	1.125557067641	0.463560541563091	2.08636622335878	-1.3345442868924	1.54208768156057	0.0761643347124832	1.29571698908321	-0.542220781806994	0.492379251320651	0.640755341445123	1.1378385005658	0.246082962006448	-0.789125645784004	0.248432023498468	-0.699328087506748	0.434136561905889	0.516118040426818	0.0449366364117505	2.74747143248595
Scen4	fecundity	-	1	low	1.06809589221023	0.25	0.121705370955169	0	1.00473308810499	3	3	0.0230692406286759	1.81994008652392	-0.1246886942503	-2.54880141101876	-0.817547727976911	-0.511092390767368	0.310866039695271	-1.61418160332216	0.642494548400764	-0.717790404808445	-1.67393169418332	-0.0674380533677721	-0.415650046588823	-0.792478501853215	-0.268699901891096	0.101745969422913	-0.35600695769287	0.606763977100815	0.24609957670467	0.41274029231523	-0.223750613318073	1.125557067641	0.463560541563091	2.08636622335878	-1.3345442868924	1.54208768156057	0.0761643347124832	1.29571698908321	-0.542220781806994	0.492379251320651	0.640755341445123	1.1378385005658	0.246082962006448	-0.789125645784004	0.248432023498468	-0.699328087506748	0.434136561905889	0.516118040426818	0.0449366364117505	2.74747143248595
Scen4	fecundity	-	1	low	1.06809589221023	0.25	0.121705370955169	0	1.00473308810499	3	4	0.0230692406286759	1.81994008652392	-0.1246886942503	-2.54880141101876	-0.817547727976911	-0.511092390767368	0.310866039695271	-1.61418160332216	0.642494548400764	-0.717790404808445	-1.67393169418332	-0.0674380533677721	-0.415650046588823	-0.792478501853215	-0.268699901891096	0.101745969422913	-0.35600695769287	0.606763977100815	0.24609957670467	0.41274029231523	-0.223750613318073	1.125557067641	0.463560541563091	2.08636622335878	-1.3345442868924	1.54208768156057	0.0761643347124832	1.29571698908321	-0.542220781806994	0.492379251320651	0.640755341445123	1.1378385005658	0.246082962006448	-0.789125645784004	0.248432023498468	-0.699328087506748	0.434136561905889	0.516118040426818	0.0449366364117505	2.74747143248595
Scen4	fecundity	-	1	low	1.06809589221023	0.25	0.121705370955169	0	1.00473308810499	3	5	0.0230692406286759	1.81994008652392	-0.1246886942503	-2.54880141101876	-0.817547727976911	-0.511092390767368	0.310866039695271	-1.61418160332216	0.642494548400764	-0.717790404808445	-1.67393169418332	-0.0674380533677721	-0.415650046588823	-0.792478501853215	-0.268699901891096	0.101745969422913	-0.35600695769287	0.606763977100815	0.24609957670467	0.41274029231523	-0.223750613318073	1.125557067641	0.463560541563091	2.08636622335878	-1.3345442868924	1.54208768156057	0.0761643347124832	1.29571698908321	-0.542220781806994	0.492379251320651	0.640755341445123	1.1378385005658	0.246082962006448	-0.789125645784004	0.248432023498468	-0.699328087506748	0.434136561905889	0.516118040426818	0.0449366364117505	2.74747143248595
Scen1a	fecundity	-	1	low	0.870049759945765	0	0	0	0.496935721999269	4	1	0.364593597910469	0.0264983144385043	-1.15677861029087	-0.409873958168782	-0.600962401987466	0.499630245414161	0.662731496336735	-0.26462654129707	0.346971546140256	0.765240898868188	2.22567665359497	1.80922536166305	-0.043627129519038	0.729575038603983	1.74897309085817	-0.575722901350699	0.811859668349945	-1.14208373641591	-1.19763954698666	-1.11799859446363	-0.380295235184923	1.15958871218766	-0.378341878284661	-1.34507515205733	-0.0647642933393404	0.244183616250954	-0.699977169214912	-1.04322272923405	-1.08891015107518	-0.102766646066688	-1.7058958647511	0.649944898002519	-0.490436873281249	1.60696654153831	-0.82522427302124	-0.321133560164484	0.576470511561603	-0.127890153712908	-0.271308744424214	-0.27210352034113
Scen1a	fecundity	-	1	low	0.870049759945765	0	0	0	0.496935721999269	4	2	0.364593597910469	0.0264983144385043	-1.15677861029087	-0.409873958168782	-0.600962401987466	0.499630245414161	0.662731496336735	-0.26462654129707	0.346971546140256	0.765240898868188	2.22567665359497	1.80922536166305	-0.043627129519038	0.729575038603983	1.74897309085817	-0.575722901350699	0.811859668349945	-1.14208373641591	-1.19763954698666	-1.11799859446363	-0.380295235184923	1.15958871218766	-0.378341878284661	-1.34507515205733	-0.0647642933393404	0.244183616250954	-0.699977169214912	-1.04322272923405	-1.08891015107518	-0.102766646066688	-1.7058958647511	0.649944898002519	-0.490436873281249	1.60696654153831	-0.82522427302124	-0.321133560164484	0.576470511561603	-0.127890153712908	-0.271308744424214	-0.27210352034113
Scen1a	fecundity	-	1	low	0.870049759945765	0	0	0	0.496935721999269	4	3	0.364593597910469	0.0264983144385043	-1.15677861029087	-0.409873958168782	-0.600962401987466	0.499630245414161	0.662731496336735	-0.26462654129707	0.346971546140256	0.765240898868188	2.22567665359497	1.80922536166305	-0.043627129519038	0.729575038603983	1.74897309085817	-0.575722901350699	0.811859668349945	-1.14208373641591	-1.19763954698666	-1.11799859446363	-0.380295235184923	1.15958871218766	-0.378341878284661	-1.34507515205733	-0.0647642933393404	0.244183616250954	-0.699977169214912	-1.04322272923405	-1.08891015107518	-0.102766646066688	-1.7058958647511	0.649944898002519	-0.490436873281249	1.60696654153831	-0.82522427302124	-0.321133560164484	0.576470511561603	-0.127890153712908	-0.271308744424214	-0.27210352034113
Scen1a	fecundity	-	1	low	0.870049759945765	0	0	0	0.496935721999269	4	4	0.364593597910469	0.0264983144385043	-1.15677861029087	-0.409873958168782	-0.600962401987466	0.499630245414161	0.662731496336735	-0.26462654129707	0.346971546140256	0.765240898868188	2.22567665359497	1.80922536166305	-0.043627129519038	0.729575038603983	1.74897309085817	-0.575722901350699	0.811859668349945	-1.14208373641591	-1.19763954698666	-1.11799859446363	-0.380295235184923	1.15958871218766	-0.378341878284661	-1.34507515205733	-0.0647642933393404	0.244183616250954	-0.699977169214912	-1.04322272923405	-1.08891015107518	-0.102766646066688	-1.7058958647511	0.649944898002519	-0.490436873281249	1.60696654153831	-0.82522427302124	-0.321133560164484	0.576470511561603	-0.127890153712908	-0.271308744424214	-0.27210352034113
Scen1a	fecundity	-	1	low	0.870049759945765	0	0	0	0.496935721999269	4	5	0.364593597910469	0.0264983144385043	-1.15677861029087	-0.409873958168782	-0.600962401987466	0.499630245414161	0.662731496336735	-0.26462654129707	0.346971546140256	0.765240898868188	2.22567665359497	1.80922536166305	-0.043627129519038	0.729575038603983	1.74897309085817	-0.575722901350699	0.811859668349945	-1.14208373641591	-1.19763954698666	-1.11799859446363	-0.380295235184923	1.15958871218766	-0.378341878284661	-1.34507515205733	-0.0647642933393404	0.244183616250954	-0.699977169214912	-1.04322272923405	-1.08891015107518	-0.102766646066688	-1.7058958647511	0.649944898002519	-0.490436873281249	1.60696654153831	-0.82522427302124	-0.321133560164484	0.576470511561603	-0.127890153712908	-0.271308744424214	-0.27210352034113
Scen1b	fecundity	-	1	low	0.870049759945765	0	0	0.5	0.996935721999269	4	1	0.364593597910469	0.0264983144385043	-1.15677861029087	-0.409873958168782	-0.600962401987466	0.499630245414161	0.662731496336735	-0.26462654129707	0.346971546140256	0.765240898868188	2.22567665359497	1.80922536166305	-0.043627129519038	0.729575038603983	1.74897309085817	-0.575722901350699	0.811859668349945	-1.14208373641591	-1.19763954698666	-1.11799859446363	-0.380295235184923	1.15958871218766	-0.378341878284661	-1.34507515205733	-0.0647642933393404	0.244183616250954	-0.699977169214912	-1.04322272923405	-1.08891015107518	-0.102766646066688	-1.7058958647511	0.649944898002519	-0.490436873281249	1.60696654153831	-0.82522427302124	-0.321133560164484	0.576470511561603	-0.127890153712908	-0.271308744424214	-0.27210352034113
Scen1b	fecundity	-	1	low	0.870049759945765	0	0	0.5	0.996935721999269	4	2	0.364593597910469	0.0264983144385043	-1.15677861029087	-0.409873958168782	-0.600962401987466	0.499630245414161	0.662731496336735	-0.26462654129707	0.346971546140256	0.765240898868188	2.22567665359497	1.80922536166305	-0.043627129519038	0.729575038603983	1.74897309085817	-0.575722901350699	0.811859668349945	-1.14208373641591	-1.19763954698666	-1.11799859446363	-0.380295235184923	1.15958871218766	-0.378341878284661	-1.34507515205733	-0.0647642933393404	0.244183616250954	-0.699977169214912	-1.04322272923405	-1.08891015107518	-0.102766646066688	-1.7058958647511	0.649944898002519	-0.490436873281249	1.60696654153831	-0.82522427302124	-0.321133560164484	0.576470511561603	-0.127890153712908	-0.271308744424214	-0.27210352034113
Scen1b	fecundity	-	1	low	0.870049759945765	0	0	0.5	0.996935721999269	4	3	0.364593597910469	0.0264983144385043	-1.15677861029087	-0.409873958168782	-0.600962401987466	0.499630245414161	0.662731496336735	-0.26462654129707	0.346971546140256	0.765240898868188	2.22567665359497	1.80922536166305	-0.043627129519038	0.729575038603983	1.74897309085817	-0.575722901350699	0.811859668349945	-1.14208373641591	-1.19763954698666	-1.11799859446363	-0.380295235184923	1.15958871218766	-0.378341878284661	-1.34507515205733	-0.0647642933393404	0.244183616250954	-0.699977169214912	-1.04322272923405	-1.08891015107518	-0.102766646066688	-1.7058958647511	0.649944898002519	-0.490436873281249	1.60696654153831	-0.82522427302124	-0.321133560164484	0.576470511561603	-0.127890153712908	-0.271308744424214	-0.27210352034113
Scen1b	fecundity	-	1	low	0.870049759945765	0	0	0.5	0.996935721999269	4	4	0.364593597910469	0.0264983144385043	-1.15677861029087	-0.409873958168782	-0.600962401987466	0.499630245414161	0.662731496336735	-0.26462654129707	0.346971546140256	0.765240898868188	2.22567665359497	1.80922536166305	-0.043627129519038	0.729575038603983	1.74897309085817	-0.575722901350699	0.811859668349945	-1.14208373641591	-1.19763954698666	-1.11799859446363	-0.380295235184923	1.15958871218766	-0.378341878284661	-1.34507515205733	-0.0647642933393404	0.244183616250954	-0.699977169214912	-1.04322272923405	-1.08891015107518	-0.102766646066688	-1.7058958647511	0.649944898002519	-0.490436873281249	1.60696654153831	-0.82522427302124	-0.321133560164484	0.576470511561603	-0.127890153712908	-0.271308744424214	-0.27210352034113
Scen1b	fecundity	-	1	low	0.870049759945765	0	0	0.5	0.996935721999269	4	5	0.364593597910469	0.0264983144385043	-1.15677861029087	-0.409873958168782	-0.600962401987466	0.499630245414161	0.662731496336735	-0.26462654129707	0.346971546140256	0.765240898868188	2.22567665359497	1.80922536166305	-0.043627129519038	0.729575038603983	1.74897309085817	-0.575722901350699	0.811859668349945	-1.14208373641591	-1.19763954698666	-1.11799859446363	-0.380295235184923	1.15958871218766	-0.378341878284661	-1.34507515205733	-0.0647642933393404	0.244183616250954	-0.699977169214912	-1.04322272923405	-1.08891015107518	-0.102766646066688	-1.7058958647511	0.649944898002519	-0.490436873281249	1.60696654153831	-0.82522427302124	-0.321133560164484	0.576470511561603	-0.127890153712908	-0.271308744424214	-0.27210352034113
Scen1c	fecundity	-	1	low	1.53890982596204	0	0	0	0.986020914354026	4	1	1.2144769356945	0.163594015114193	-0.7075326705214	-1.20369800099799	-0.749613893352982	-1.63184690985212	-0.412235679094782	-0.251507934099335	-0.715660278489604	-1.59396441046504	0.607755924238941	2.75894398964023	1.9641557045589	1.45931049102321	-0.136096040856154	-1.05997712272685	-0.446078629220027	-1.01724494294213	-0.318791674994174	-1.42821632412858	1.34063609730209	-0.37472689281145	0.491540749901981	-0.654718748644323	3.12482058570995	-2.19813082698537	-1.5289124397037	-0.884194355356913	-2.62606839531102	-0.268945644083111	0.589455518714486	-1.3342191754146	-2.28843884206132	0.941079753763474	-0.948082026698551	-1.65975961341059	2.87683148517158	-1.46568616299407	-0.419989215434182	3.22730789249265
Scen1c	fecundity	-	1	low	1.53890982596204	0	0	0	0.986020914354026	4	2	1.2144769356945	0.163594015114193	-0.7075326705214	-1.20369800099799	-0.749613893352982	-1.63184690985212	-0.412235679094782	-0.251507934099335	-0.715660278489604	-1.59396441046504	0.607755924238941	2.75894398964023	1.9641557045589	1.45931049102321	-0.136096040856154	-1.05997712272685	-0.446078629220027	-1.01724494294213	-0.318791674994174	-1.42821632412858	1.34063609730209	-0.37472689281145	0.491540749901981	-0.654718748644323	3.12482058570995	-2.19813082698537	-1.5289124397037	-0.884194355356913	-2.62606839531102	-0.268945644083111	0.589455518714486	-1.3342191754146	-2.28843884206132	0.941079753763474	-0.948082026698551	-1.65975961341059	2.87683148517158	-1.46568616299407	-0.419989215434182	3.22730789249265
Scen1c	fecundity	-	1	low	1.53890982596204	0	0	0	0.986020914354026	4	3	1.2144769356945	0.163594015114193	-0.7075326705214	-1.20369800099799	-0.749613893352982	-1.63184690985212	-0.412235679094782	-0.251507934099335	-0.715660278489604	-1.59396441046504	0.607755924238941	2.75894398964023	1.9641557045589	1.45931049102321	-0.136096040856154	-1.05997712272685	-0.446078629220027	-1.01724494294213	-0.318791674994174	-1.42821632412858	1.34063609730209	-0.37472689281145	0.491540749901981	-0.654718748644323	3.12482058570995	-2.19813082698537	-1.5289124397037	-0.884194355356913	-2.62606839531102	-0.268945644083111	0.589455518714486	-1.3342191754146	-2.28843884206132	0.941079753763474	-0.948082026698551	-1.65975961341059	2.87683148517158	-1.46568616299407	-0.419989215434182	3.22730789249265
Scen1c	fecundity	-	1	low	1.53890982596204	0	0	0	0.986020914354026	4	4	1.2144769356945	0.163594015114193	-0.7075326705214	-1.20369800099799	-0.749613893352982	-1.63184690985212	-0.412235679094782	-0.251507934099335	-0.715660278489604	-1.59396441046504	0.607755924238941	2.75894398964023	1.9641557045589	1.45931049102321	-0.136096040856154	-1.05997712272685	-0.446078629220027	-1.01724494294213	-0.318791674994174	-1.42821632412858	1.34063609730209	-0.37472689281145	0.491540749901981	-0.654718748644323	3.12482058570995	-2.19813082698537	-1.5289124397037	-0.884194355356913	-2.62606839531102	-0.268945644083111	0.589455518714486	-1.3342191754146	-2.28843884206132	0.941079753763474	-0.948082026698551	-1.65975961341059	2.87683148517158	-1.46568616299407	-0.419989215434182	3.22730789249265
Scen1c	fecundity	-	1	low	1.53890982596204	0	0	0	0.986020914354026	4	5	1.2144769356945	0.163594015114193	-0.7075326705214	-1.20369800099799	-0.749613893352982	-1.63184690985212	-0.412235679094782	-0.251507934099335	-0.715660278489604	-1.59396441046504	0.607755924238941	2.75894398964023	1.9641557045589	1.45931049102321	-0.136096040856154	-1.05997712272685	-0.446078629220027	-1.01724494294213	-0.318791674994174	-1.42821632412858	1.34063609730209	-0.37472689281145	0.491540749901981	-0.654718748644323	3.12482058570995	-2.19813082698537	-1.5289124397037	-0.884194355356913	-2.62606839531102	-0.268945644083111	0.589455518714486	-1.3342191754146	-2.28843884206132	0.941079753763474	-0.948082026698551	-1.65975961341059	2.87683148517158	-1.46568616299407	-0.419989215434182	3.22730789249265
Scen2	fecundity	-	1	low	0.870049759945765	0.5	0	0	0.996935721999269	4	1	0.364593597910469	0.0264983144385043	-1.15677861029087	-0.409873958168782	-0.600962401987466	0.499630245414161	0.662731496336735	-0.26462654129707	0.346971546140256	0.765240898868188	2.22567665359497	1.80922536166305	-0.043627129519038	0.729575038603983	1.74897309085817	-0.575722901350699	0.811859668349945	-1.14208373641591	-1.19763954698666	-1.11799859446363	-0.380295235184923	1.15958871218766	-0.378341878284661	-1.34507515205733	-0.0647642933393404	0.244183616250954	-0.699977169214912	-1.04322272923405	-1.08891015107518	-0.102766646066688	-1.7058958647511	0.649944898002519	-0.490436873281249	1.60696654153831	-0.82522427302124	-0.321133560164484	0.576470511561603	-0.127890153712908	-0.271308744424214	-0.27210352034113
Scen2	fecundity	-	1	low	0.870049759945765	0.5	0	0	0.996935721999269	4	2	0.364593597910469	0.0264983144385043	-1.15677861029087	-0.409873958168782	-0.600962401987466	0.499630245414161	0.662731496336735	-0.26462654129707	0.346971546140256	0.765240898868188	2.22567665359497	1.80922536166305	-0.043627129519038	0.729575038603983	1.74897309085817	-0.575722901350699	0.811859668349945	-1.14208373641591	-1.19763954698666	-1.11799859446363	-0.380295235184923	1.15958871218766	-0.378341878284661	-1.34507515205733	-0.0647642933393404	0.244183616250954	-0.699977169214912	-1.04322272923405	-1.08891015107518	-0.102766646066688	-1.7058958647511	0.649944898002519	-0.490436873281249	1.60696654153831	-0.82522427302124	-0.321133560164484	0.576470511561603	-0.127890153712908	-0.271308744424214	-0.27210352034113
Scen2	fecundity	-	1	low	0.870049759945765	0.5	0	0	0.996935721999269	4	3	0.364593597910469	0.0264983144385043	-1.15677861029087	-0.409873958168782	-0.600962401987466	0.499630245414161	0.662731496336735	-0.26462654129707	0.346971546140256	0.765240898868188	2.22567665359497	1.80922536166305	-0.043627129519038	0.729575038603983	1.74897309085817	-0.575722901350699	0.811859668349945	-1.14208373641591	-1.19763954698666	-1.11799859446363	-0.380295235184923	1.15958871218766	-0.378341878284661	-1.34507515205733	-0.0647642933393404	0.244183616250954	-0.699977169214912	-1.04322272923405	-1.08891015107518	-0.102766646066688	-1.7058958647511	0.649944898002519	-0.490436873281249	1.60696654153831	-0.82522427302124	-0.321133560164484	0.576470511561603	-0.127890153712908	-0.271308744424214	-0.27210352034113
Scen2	fecundity	-	1	low	0.870049759945765	0.5	0	0	0.996935721999269	4	4	0.364593597910469	0.0264983144385043	-1.15677861029087	-0.409873958168782	-0.600962401987466	0.499630245414161	0.662731496336735	-0.26462654129707	0.346971546140256	0.765240898868188	2.22567665359497	1.80922536166305	-0.043627129519038	0.729575038603983	1.74897309085817	-0.575722901350699	0.811859668349945	-1.14208373641591	-1.19763954698666	-1.11799859446363	-0.380295235184923	1.15958871218766	-0.378341878284661	-1.34507515205733	-0.0647642933393404	0.244183616250954	-0.699977169214912	-1.04322272923405	-1.08891015107518	-0.102766646066688	-1.7058958647511	0.649944898002519	-0.490436873281249	1.60696654153831	-0.82522427302124	-0.321133560164484	0.576470511561603	-0.127890153712908	-0.271308744424214	-0.27210352034113
Scen2	fecundity	-	1	low	0.870049759945765	0.5	0	0	0.996935721999269	4	5	0.364593597910469	0.0264983144385043	-1.15677861029087	-0.409873958168782	-0.600962401987466	0.499630245414161	0.662731496336735	-0.26462654129707	0.346971546140256	0.765240898868188	2.22567665359497	1.80922536166305	-0.043627129519038	0.729575038603983	1.74897309085817	-0.575722901350699	0.811859668349945	-1.14208373641591	-1.19763954698666	-1.11799859446363	-0.380295235184923	1.15958871218766	-0.378341878284661	-1.34507515205733	-0.0647642933393404	0.244183616250954	-0.699977169214912	-1.04322272923405	-1.08891015107518	-0.102766646066688	-1.7058958647511	0.649944898002519	-0.490436873281249	1.60696654153831	-0.82522427302124	-0.321133560164484	0.576470511561603	-0.127890153712908	-0.271308744424214	-0.27210352034113
Scen3	fecundity	-	1	low	0.870049759945765	0	0.292372071649879	0	0.99368811854139	4	1	0.364593597910469	0.0264983144385043	-1.15677861029087	-0.409873958168782	-0.600962401987466	0.499630245414161	0.662731496336735	-0.26462654129707	0.346971546140256	0.765240898868188	2.22567665359497	1.80922536166305	-0.043627129519038	0.729575038603983	1.74897309085817	-0.575722901350699	0.811859668349945	-1.14208373641591	-1.19763954698666	-1.11799859446363	-0.380295235184923	1.15958871218766	-0.378341878284661	-1.34507515205733	-0.0647642933393404	0.244183616250954	-0.699977169214912	-1.04322272923405	-1.08891015107518	-0.102766646066688	-1.7058958647511	0.649944898002519	-0.490436873281249	1.60696654153831	-0.82522427302124	-0.321133560164484	0.576470511561603	-0.127890153712908	-0.271308744424214	-0.27210352034113
